"-24.738794715823772",48.90564613773787,15
"-2.550205821294118",40.118916867485936,55
41.36025774028662,59.06991809220823,15
14.592804057417485,68.92989368957514,15
"-5.932418171188018",-64.23272182259946,15
"-5.657612465222286",61.48565166999888,55
22.229701465132326,56.24460219210333,55
28.43937715542914,37.9509702268557,55
58.9058616062389,-42.98126456873096,55
53.24880845391551,-7.809369723370347,55
49.5899953047427,62.53652269683263,9.9
"-59.25794530595207",14.459542916643237,55
67.58382673332613,49.173125621014854,55
1.7361966784660867,-10.300935987628495,55
11.303730171191463,-50.62759861444011,9.9
35.719187855815214,-70.70105923199284,9.9
10.709546469247341,-72.0830589268843,15
63.96837430608564,-75.23734331835693,55
"-12.942697826979144",-48.22305368603672,55
24.281146990368075,-59.0804020610053,9.9
34.702681128089466,-63.97161401063007,55
"-9.416834433541563",-19.664108355802785,9.9
"-24.315094165336713",-13.336383690626441,55
26.6688672265588,-30.748643378856677,55
"-50.821765975167054",20.427424217864786,55
32.06933190501072,21.326727400935773,9.9
16.050498009955305,7.739508722074691,9.9
20.819051031253416,69.34293023230335,15
"-22.545458565612545",14.057076220245774,55
"-6.363108073998187",-21.163409195137575,55
45.37863911346261,-59.82363532888947,55
"-36.51851924000421",71.23689990228186,55
27.396795811665722,69.52325654306294,55
46.481106995567984,-66.61335399174979,9.9
35.30867929086763,-21.4323447977458,55
15.365150745211917,-65.15687897402213,55
68.73247996797333,-11.902641440703544,9.9
16.956684567480593,1.371686433891179,55
23.289101010973667,-49.70244098158078,9.9
"-39.79722392964871",30.81509822893511,55
"-18.280160005214952",15.858602739127424,55
3.216885961115738,49.687222606932394,55
4.442503409397831,-49.372569652669995,55
47.60715932288782,-71.53994524942696,15
"-12.999652642009492",-46.42414737560628,55
"-35.28502698110495",-40.813160358089085,55
"-12.283147476890313",-58.396845919031215,9.9
64.66690970179933,10.513273158759326,55
"-38.12431824597543",-45.78872918382593,55
27.93204909645679,-20.753091493552215,55
"-42.04074241027265",-20.774882196785608,55
"-43.29285583284689",-66.18116436659719,55
55.13022475935503,27.459599315612493,15
"-8.233491404335744",-37.56331465682586,55
65.13436740741847,-38.5915423207941,55
"-53.82282688671803",3.9382330693727567,15
"-16.440374537223022",41.549496753519804,55
58.5655747702305,23.82841224237906,15
"-61.13371767819192",35.06015132015149,55
69.21478029477043,25.153609069040755,55
55.86670979152826,3.727287554645789,15
"-25.604684426611712",-53.78404210532665,55
41.1152466460695,58.051451746782455,15
"-43.816401487855465",57.56568157528978,55
"-15.451454515399693",-11.54733924738914,55
64.20906516467265,55.752688251699674,15
"-45.4034018236288",-43.17797420064704,55
"-8.271607395419046",-36.63050716949378,55
29.55684163613447,60.43951278610109,9.9
"-22.090102471903553",-50.21085205157792,55
51.83836054627703,74.56433780735875,9.9
12.343725036330543,-22.999810059540675,15
42.393371469022,5.835545835554789,15
"-64.6632289989406",66.0642528264189,55
12.358924131435685,50.2179821335819,9.9
30.836601686216042,51.27862003128804,55
12.457711303915177,-74.0766663127219,55
7.68753579811746,36.31534732836645,9.9
"-9.884291173368657",-15.21622674014649,55
36.23748103714873,16.21539879592678,55
22.601651224497207,49.526821405185046,55
74.60215551709412,46.755954975811996,55
48.086814847204096,8.944713077401,55
"-25.526736498410653",19.675323876709758,55
"-69.41792487200124",-16.811610001297993,55
"-11.194388476144251",29.00418124593453,55
15.69769298839623,-28.573758925817508,9.9
"-70.84994419592117",-32.5489789859767,55
66.2533132456715,-23.372812987759104,15
"-64.00630416409747",23.219312210336955,55
"-66.70315370245754",14.721273014285359,15
"-69.44153368455676",29.184498952374845,55
75.49538695531905,8.02122589560487,55
"-66.89943441210708",38.780712927000565,55
"-42.21790044628949",74.69952249350911,55
"-30.838711108923356",22.610444626301078,55
62.27812684610394,-41.755470915106436,55
24.37388764407538,-67.23647292791699,55
"-16.957559759841978",38.59906636464484,15
47.11312026055094,-18.899198352460623,55
"-47.49343482896866",-41.87179172166387,55
69.0658638338134,-26.830722093653055,55
33.79681431811667,13.603459118662396,55
40.62094620867786,72.50437120072787,9.9
59.89700241258371,-4.117327028457137,9.9
"-73.27687927349126",-5.565321151699793,55
12.904315231361403,3.2740841354267545,55
51.87299165232034,14.00721594083343,15
6.531557775922926,-16.079619805095867,9.9
40.82915392459368,0.2468420436080393,55
"-40.94741110871719",-64.99400489900125,9.9
71.2049801216863,12.816871548858336,15
"-29.94229542572303",69.1218760787279,55
"-31.854880027455362",22.773903960141215,55
20.147861535747495,42.47577187736333,55
"-43.38970984615978",64.71810892717492,55
"-9.1938500898218",-48.65866433360591,9.9
44.74628208480417,-67.29025243914793,55
"-65.75442508184885",24.568142525662218,55
"-49.377748140265545",46.58720488163632,55
"-36.76184784003394",-11.086133671372531,55
11.180481804272697,28.788455968365007,55
23.449309050313836,-12.063404264972732,55
"-29.21503733674718",25.6745796196069,9.9
"-39.36861730837272",-16.691136580432282,55
"-7.44765345626478",59.284872958464035,55
34.73284660276149,-27.215908458667126,55
52.372556961920694,3.1615252470529818,55
"-15.218767424450856",32.27342215498151,55
0.9855526611666224,16.943284344848244,55
75.49736363297858,56.71705222764666,55
51.74301091240173,-14.671137568513057,55
56.25180973438276,-38.76701545657068,55
27.812467897306593,62.32262713210598,9.9
17.693211669326935,53.515449832328365,55
74.82894796816569,41.38251865191446,55
"-63.11210022453117",71.37048720053426,55
28.33020067498018,-25.21051795588887,9.9
57.38677947057468,27.35715627492574,9.9
63.24589390032385,-12.656284250751526,55
"-31.49673964267769",-24.410763537794992,9.9
"-23.939019270850938",25.000605930000916,15
"-49.380200843248666",-53.904590577707616,55
"-48.37259212016773",12.42346980781179,55
"-58.854117969034455",-47.905374668572236,15
"-47.249975365356875",-20.10227288810555,55
"-5.153398385897338",53.24779754567354,15
"-5.117370714348064",-56.06639799003318,15
69.27127542612826,45.86697379513762,55
"-36.80235514827315",53.84572074782829,55
21.008851639408213,-34.82996838433931,55
"-58.68575167208254",-49.518294485468076,55
"-41.94432988338059",73.24480577376343,55
32.862242214996506,65.40875358563875,55
41.3627022348718,37.038547126282594,55
67.2719753498344,47.74746564938582,55
30.77127891061731,15.802976544602764,55
29.473007045411173,-4.510778008868942,55
59.46466860676742,-38.850021790948894,55
"-35.97246064746097",74.87188510895437,15
60.64698829544447,-67.79986877976468,9.9
45.67580467022947,70.35516360623299,55
27.808151352810704,-37.16962437952895,55
35.50493335324976,-24.92028570438238,55
"-10.868376269702212",-19.217432691928146,55
"-45.063644117874496",63.52070639844169,9.9
"-64.4066264851733",-60.10659685628462,55
7.458742516378611,-23.765025978781363,55
66.07928840222701,12.219703949682009,55
"-58.845964144871886",17.833869608852545,15
44.055175077941165,-23.137982408282245,55
36.198480507514056,43.110290344957356,55
63.87633538696222,56.99461922730671,9.9
"-41.355177575871366",47.47988351948031,55
16.583675414119046,8.548776443126716,55
1.7977609269313068,8.559634930992493,55
"-40.19465819926722",9.322680214236073,55
60.74769302244743,21.569535319703625,55
11.35040601280796,-31.38809256116216,55
15.13400965798744,1.529280076123941,55
47.435330271452244,35.18478598125851,55
21.64579124403156,-54.51224400625509,55
"-5.848748100795031",-71.93375920806885,15
34.70535712827816,64.9335760832816,55
"-28.653577114104987",53.79435282445232,15
"-10.562699811482878",-13.759799845747404,9.9
"-15.719112096632092",23.77366815672688,55
55.85046080640335,46.08899654066265,55
"-15.048678683680563",10.434833205313712,55
"-67.55022918238808",-50.32421374659923,15
"-24.431855258307632",70.01399106623496,55
12.110463790150117,-16.730634980502224,55
"-3.516556721196031",28.939742179786318,55
"-50.71202351089478",13.999812765493804,55
71.8653101809162,27.08646519518375,9.9
50.76496717531778,29.609826522724827,55
"-12.768838688265093",-18.863490390636134,55
"-29.463044555467626",-27.712904201599706,9.9
"-53.922230981595376",75.49580743389646,55
"-30.808097402456497",-20.469332622999993,55
60.58796545364008,-37.11656054050271,9.9
"-4.25188297204916",64.57846558354612,55
43.730248915230995,-69.35281578054679,55
73.78935611425246,30.782885547248984,55
2.2704074408170736,21.61061165316773,15
"-19.25353344199372",7.422514269553645,55
"-42.07218886483584",19.51717596206418,15
"-24.880466666044466",-73.23611322390772,55
10.680516413715491,6.5798396407581325,55
"-70.92473438710073",55.004350253198815,55
"-74.89901592163018",5.092420328049888,55
"-45.16576552790193",-13.813940987787543,55
45.826405902674495,-20.89434282288583,55
44.70588433998541,23.824908039128136,15
"-2.8830979560435357",4.531429160494614,55
9.676302747734532,-62.90151984801474,55
75.03387958069057,-35.29537073001883,55
41.089503586668506,24.13045569335588,55
0.5613720463717692,56.793509114282855,15
9.293186647586424,11.304318735421182,55
"-35.408512226172554",46.88833824309683,55
33.39847521197398,-26.613039526234772,55
"-56.231174845079714",-43.53765076007507,55
14.735453880321264,-61.34381292214591,55
61.37319523610532,-16.011444527149152,55
35.54392772399282,-72.37177916769554,15
14.520597564257187,5.816967338680623,9.9
30.86631844720994,-27.003081906448113,55
73.47416205869717,23.575045996188408,55
"-59.34732478089072",-52.14409423850737,55
30.721314137926225,35.8863420335227,55
"-59.70437318864306",-67.77601292936652,9.9
49.240152473482134,-27.514674097566736,55
57.582042522218295,-13.936737386700818,15
"-33.910704897924234",-12.429686206139042,9.9
3.427166726498298,59.38862431207934,55
72.18750900745582,8.058266700528888,55
"-58.00329498147934",48.14203753050693,55
"-33.681507158950396",-1.3096331241937134,55
71.97568555636562,-74.10755731608486,9.9
"-69.83369126539317",62.542485954489074,55
"-14.50187738106247",-33.349356899021814,55
48.6775642024144,3.5376452472288133,55
"-9.187766623855703",-75.4752042911812,55
33.193461392819536,-25.804414581484895,55
68.98412130243234,30.173903455874218,55
"-34.68761098523883",19.109289858376926,55
"-31.031928043863747",10.700652082961895,55
"-51.34802448538977",-61.09062936215261,55
67.39315257490806,13.149399265754434,55
"-53.33929281518694",-73.0799160789908,55
"-62.18410961769001",36.66424931738752,55
"-44.76780037933167",17.42298956579306,15
49.727341026494244,42.286026691469374,15
"-75.49928621344746",-11.591360848061194,55
"-1.6703660502470654",-23.592563269668215,55
65.19337698088808,27.75656095058232,55
"-2.0215776184208414",52.95141626734595,55
"-23.182545051246905",-73.28219716108579,15
15.244978536815086,-75.43625614054172,55
"-22.91045144335769",19.817959771165196,55
"-40.48337654007563",-19.397123926975784,55
"-14.03559402398914",-21.644424390178955,15
64.96925003789858,35.38936788512923,55
"-63.40091937554357",-15.475129402016954,15
58.50551379693651,-37.01828669449931,9.9
52.54453526823119,-8.44400160787575,55
"-63.641867027035566",-28.494207647821682,55
32.81039551123211,-17.75891017668686,55
47.05544529447244,-58.9998639953839,55
44.775597105020225,-18.380330937466955,55
"-49.29006749869831",13.705186061581545,55
"-3.771711715985263",-50.53127528474477,55
29.195275021184507,-14.655358392154534,15
"-65.92547508647488",31.14306381494166,55
"-14.230969473603423",-34.23828498142697,15
8.329744967127096,5.043912370684374,55
"-72.13335855295026",23.975469952692777,55
75.49978562608452,-34.24434417632442,55
42.52235593920338,-41.98379315623922,55
61.67708704195701,50.42747343095623,55
"-29.39269387314764",-14.677162382362816,15
"-73.38948834061576",-7.7464345775543935,15
66.53476536576933,-52.978287108420524,55
"-43.996087813975855",54.22185241956811,55
"-55.243680231400994",46.297994854584175,15
