,0,tick number
0,0.00018755452833012413,0
1,0.001463186573630783,48
2,0.001442213781091761,96
3,0.0019832416205572997,144
4,0.0003769328728731427,0
5,0.0013349969239009893,48
6,0.0024274840832693646,96
7,0.0055151349379219256,144
8,0.00017872475306487134,0
9,0.0008252305329674175,48
10,0.001541676306641278,96
11,0.0028784628376753944,144
12,0.00015132432621219145,0
13,0.0010005588570321875,48
14,0.0025740406728771105,96
15,0.0017787614360875773,144
16,0.00017387558297753814,0
17,0.0010888831699775415,48
18,0.002043283420095428,96
19,0.0029419335372071493,144
20,0.00014848984132938652,0
21,0.00087615191436806,48
22,0.002627953363067405,96
23,0.00261990671160543,144
24,0.0001406165092083097,0
25,0.0006934921814182215,48
26,0.002863157933487603,96
27,0.0021089708157249203,144
28,0.0002475488312116652,0
29,0.001078548919456845,48
30,0.0016808497330485124,96
31,0.0020368689065123316,144
32,0.00016738664667838288,0
33,0.0013907625613856082,48
34,0.00191246723395557,96
35,0.0025248762996211214,144
36,0.00019929708486804694,0
37,0.0008542074196585711,48
38,0.002137028603866515,96
39,0.002725278704893903,144
40,0.00017837119237625536,0
41,0.000898414022939296,48
42,0.0030650973822474044,96
43,0.0053531526815532166,144
44,0.00025192871544411,0
45,0.0011875219165719737,48
46,0.0013212729430999313,96
47,0.001835699211621742,144
48,0.00016948174948548433,0
49,0.0012751883040488677,48
50,0.0019532587866767834,96
51,0.0041700946588895385,144
52,0.00013618643475225812,0
53,0.0011680387139809767,48
54,0.0019183693602815204,96
55,0.002019869585251143,144
56,0.0001891656051048739,0
57,0.0010456883528539372,48
58,0.0021021854515572407,96
59,0.0034486552098612878,144
60,0.00011051762028805696,0
61,0.0012251565205258835,48
62,0.0029053365318446843,96
63,0.002010073959363134,144
64,0.00020223006694902528,0
65,0.0011972067966409725,48
66,0.002334231206268511,96
67,0.0022986302908458013,144
68,0.00013750439481518775,0
69,0.0010112077603416025,48
70,0.0012686676121215386,96
71,0.0029230938144916897,144
72,0.00020570022951705232,0
73,0.0013100432930465093,48
74,0.0014921023603200433,96
75,0.0018868870908933446,144
76,0.00022467108734744478,0
77,0.0009788048383821148,48
78,0.0023384717311887094,96
79,0.0033640604325428855,144
80,0.0001331554266008917,0
81,0.0010031471235065028,48
82,0.0018560424366607568,96
83,0.003462495504399315,144
84,0.0001693338557488202,0
85,0.0012819720402824897,48
86,0.0017524830073833394,96
87,0.003800745761014109,144
88,0.0002278165129951381,0
89,0.0009567355377273781,48
90,0.0017095847816871966,96
91,0.0034293236110483644,144
92,0.0001325176224362455,0
93,0.0012285886149765307,48
94,0.0019423300720782144,96
95,0.004827344217061073,144
96,0.0002058828494155353,0
97,0.001404380217426046,48
98,0.0015644760395554275,96
99,0.0031314951560580347,144
