,0,tick number
0,0.0,0
1,0.0007874489929694049,48
2,0.004147737202108217,96
3,0.0030354790368713495,144
4,2.8870226813991715e-05,0
5,0.000758328797869307,48
6,0.00281176701502446,96
7,0.00339017268832671,144
8,0.0,0
9,0.0005028015706451252,48
10,0.006678270040741902,96
11,0.0032771715171471313,144
12,0.0,0
13,0.0006186054446982697,48
14,0.005719164442290373,96
15,0.003428692912748187,144
16,0.0,0
17,0.0005474317578747013,48
18,0.0019485401670441141,96
19,0.0034368769922239256,144
20,2.8870226813980683e-05,0
21,0.0004782046850324748,48
22,0.0016428752445187952,96
23,0.004321337857773696,144
24,2.887022681398575e-05,0
25,0.0006080398693140294,48
26,0.004034862278881132,96
27,0.0065681388291940436,144
28,0.0,0
29,0.0005143921926341017,48
30,0.0030914578287748484,96
31,0.003127804520352612,144
32,0.0,0
33,0.0005078720198737225,48
34,0.0026847172545951168,96
35,0.006718967167214771,144
36,0.0,0
37,0.0005279653209099887,48
38,0.003741245798516758,96
39,0.00490579993706748,144
40,2.8870226813986883e-05,0
41,0.0006466408122205211,48
42,0.0023879931763413397,96
43,0.005629628784450634,144
44,0.0,0
45,0.000490738817531738,48
46,0.007742321264721425,96
47,0.004600161406681105,144
48,0.0,0
49,0.0007908746197618217,48
50,0.004561487508010111,96
51,0.00461528237248421,144
52,0.0,0
53,0.0006451090825036591,48
54,0.003415267277345074,96
55,0.008691289294007967,144
56,9.534341279175576e-05,0
57,0.00086599207167881,48
58,0.0023642542517347516,96
59,0.005963829474480292,144
60,0.0,0
61,0.000681254361602179,48
62,0.0022926898379876555,96
63,0.0049743980463382645,144
64,0.0,0
65,0.0003846515394040324,48
66,0.0018901958816808717,96
67,0.003741721577821687,144
68,2.8870226813986883e-05,0
69,0.0007760893531062556,48
70,0.0038687047249497853,96
71,0.005567085309024833,144
72,0.0,0
73,0.0011431260766932992,48
74,0.004931205392868205,96
75,0.003316823163392139,144
76,0.0,0
77,0.0004457784735094176,48
78,0.0031196076308542225,96
79,0.0033664180892434992,144
80,0.0,0
81,0.000596092983824514,48
82,0.0049516935453850905,96
83,0.0033165048612120037,144
84,0.0,0
85,0.00047627134685113577,48
86,0.0020845202043899285,96
87,0.003739358520645171,144
88,0.0,0
89,0.0008856739187033327,48
90,0.0017056828700148928,96
91,0.003553493073939294,144
92,4.14441076080196e-05,0
93,0.0007787210589372243,48
94,0.003621148279765806,96
95,0.004827257965664185,144
96,0.0,0
97,0.0005183582127000647,48
98,0.0019526119426776878,96
99,0.006915047970208612,144
100,0.0,0
101,0.00046534161749894475,48
102,0.0018857195617531857,96
103,0.002702961300935544,144
104,0.0,0
105,0.0006137681865599751,48
106,0.004907209610965392,96
107,0.007545559365647375,144
108,0.0,0
109,0.0005003524817817838,48
110,0.002689260611973167,96
111,0.004861365223180827,144
112,0.0,0
113,0.00044855017188481837,48
114,0.0025179458041076127,96
115,0.0038310917429745604,144
116,0.0,0
117,0.0005704000858036038,48
118,0.0018649417604412583,96
119,0.007352705829454803,144
120,0.0,0
121,0.0005375188755136634,48
122,0.0023181614923443125,96
123,0.003509735235371574,144
124,2.887022681397759e-05,0
125,0.0006730330578061963,48
126,0.003216816591869525,96
127,0.003763313960182177,144
128,0.0,0
129,0.0005153269938795628,48
130,0.0055660441644866,96
131,0.0047586829145061516,144
132,0.0,0
133,0.0004461258952109973,48
134,0.002986371187882075,96
135,0.002785862584634554,144
136,0.0,0
137,0.0005663795112946112,48
138,0.001986419088267016,96
139,0.004453655249632768,144
140,0.0,0
141,0.0006448605618276313,48
142,0.0023091468252926556,96
143,0.004931275435206357,144
144,2.8870226813983885e-05,0
145,0.0009620792283421728,48
146,0.0037570721174054324,96
147,0.0043948983128863,144
148,0.0,0
149,0.0006149854351243461,48
150,0.0042257676606622715,96
151,0.00573039063847466,144
152,0.0,0
153,0.0006297491147316241,48
154,0.003586054334049096,96
155,0.004119658508367624,144
156,8.165733261822217e-05,0
157,0.0006384369385796366,48
158,0.00409002775402878,96
159,0.0034421065351726205,144
160,0.0,0
161,0.0008739890641004396,48
162,0.0028657950321691965,96
163,0.007050566269051575,144
164,0.0,0
165,0.0005114236515736074,48
166,0.002203242691069809,96
167,0.00476174295295397,144
168,0.0,0
169,0.0007701634524041474,48
170,0.0037693186809001663,96
171,0.004282207080403837,144
172,2.88702268139867e-05,0
173,0.00052273966405309,48
174,0.0015892231073683662,96
175,0.004555065341201149,144
176,0.0,0
177,0.0008996892012912021,48
178,0.003939660048638465,96
179,0.003913028377119294,144
180,0.0,0
181,0.00046490539746472167,48
182,0.003420655466929983,96
183,0.0055640065253851675,144
184,2.8870226813986612e-05,0
185,0.0005338406738336434,48
186,0.0029229041985700467,96
187,0.009370033594689969,144
188,0.0,0
189,0.0005795152408282504,48
190,0.003240223228891296,96
191,0.002878207656463031,144
192,0.0,0
193,0.0006779582611415977,48
194,0.0029559061928045058,96
195,0.006056170642643912,144
196,0.0,0
197,0.0004800892726891086,48
198,0.004223682736702506,96
199,0.004563189108183387,144
200,0.0,0
201,0.0005895121579463917,48
202,0.0028398485095251285,96
203,0.005280094722053299,144
204,0.0,0
205,0.0008551054812522343,48
206,0.0027090949099486347,96
207,0.011721080901783084,144
208,0.0,0
209,0.0005014877289176085,48
210,0.0022956750431529,96
211,0.0036971802562477825,144
212,0.0,0
213,0.000728775381382725,48
214,0.005819967327077778,96
215,0.007140670316877192,144
216,0.0,0
217,0.000707363107243596,48
218,0.002304055508314782,96
219,0.0033208017012397004,144
220,2.887022681398438e-05,0
221,0.0007394702318835257,48
222,0.004484942906893056,96
223,0.005079496640261471,144
224,2.8870226813986734e-05,0
225,0.0004940597638536306,48
226,0.003155728249410251,96
227,0.003932477491666143,144
228,0.0,0
229,0.0006054717311556663,48
230,0.0030400419063529105,96
231,0.005446577198971359,144
232,0.0,0
233,0.0005799061945180909,48
234,0.0023895139799991172,96
235,0.005326048086367263,144
236,0.0,0
237,0.00037799683184944985,48
238,0.004443463155855192,96
239,0.002684838574553696,144
240,0.0,0
241,0.0009052656373350128,48
242,0.002716711955998864,96
243,0.0037963468276000804,144
244,0.0,0
245,0.00088533110286419,48
246,0.006200451977942595,96
247,0.0037965410335245317,144
248,0.0,0
249,0.0006133105361697521,48
250,0.0024154069959274357,96
251,0.003942731036302798,144
252,0.0,0
253,0.0005922521221642442,48
254,0.0030574021274372143,96
255,0.00391982446448312,144
256,0.0,0
257,0.0008166319565711676,48
258,0.00330177872528308,96
259,0.003911370016564536,144
260,0.0,0
261,0.0005911876495484748,48
262,0.00243797936161844,96
263,0.006658560675526803,144
264,2.887022681397506e-05,0
265,0.0006866892170833967,48
266,0.001561775904030238,96
267,0.005370060811782581,144
268,0.0,0
269,0.0004933507945954763,48
270,0.0025595342399053886,96
271,0.005145890300039955,144
272,0.0,0
273,0.0008521492713395426,48
274,0.002266190125575073,96
275,0.005753999491949061,144
276,8.165733261823506e-05,0
277,0.0006629788364020243,48
278,0.0029272189756199543,96
279,0.0034909911763562093,144
280,0.0,0
281,0.0005970613800592711,48
282,0.0015662454280653477,96
283,0.00282730104885997,144
284,0.0,0
285,0.0004755204963031294,48
286,0.00204776158526486,96
287,0.0044270279706970445,144
288,2.8870226813985575e-05,0
289,0.0006320488349201334,48
290,0.0014594973180420108,96
291,0.003706944438799445,144
292,2.8870226813986012e-05,0
293,0.0006585987065218373,48
294,0.002992703337363385,96
295,0.005693484149198863,144
296,8.165733261825494e-05,0
297,0.0006590170189897971,48
298,0.0021214036780494803,96
299,0.005735955465328382,144
300,4.144410760802097e-05,0
301,0.0005305029743415539,48
302,0.0034144226304099077,96
303,0.005481534451134895,144
304,0.0,0
305,0.0011264522824485609,48
306,0.002197297386936735,96
307,0.006312262800406489,144
308,0.0,0
309,0.0007774067949869604,48
310,0.00329090997890357,96
311,0.006376303357641541,144
312,0.0,0
313,0.0005059278302330239,48
314,0.002414921247257456,96
315,0.006138664317416603,144
316,2.887022681398689e-05,0
317,0.0006807862003870507,48
318,0.0020560747361754853,96
319,0.009401673295572016,144
320,0.0,0
321,0.0005797964577309586,48
322,0.0016290787666897474,96
323,0.004933595862638147,144
324,2.8870226813994117e-05,0
325,0.0004987045800755802,48
326,0.0033448619088373072,96
327,0.009875147616861908,144
328,2.8870226813986612e-05,0
329,0.00038245014115952206,48
330,0.002072300272778652,96
331,0.007840578250226693,144
332,0.0,0
333,0.0005157284798502813,48
334,0.00298648305909733,96
335,0.00580033188162825,144
336,0.0,0
337,0.0005523983674963836,48
338,0.0022201110103005498,96
339,0.0033274215481951482,144
340,0.0,0
341,0.0005408728049817328,48
342,0.0053647607615501,96
343,0.005283759157273802,144
344,0.0,0
345,0.0006202125740535546,48
346,0.0022149775838626105,96
347,0.0037506494051979264,144
348,0.0,0
349,0.0006216512072421213,48
350,0.002599104890379752,96
351,0.005221194984803468,144
352,2.887022681400059e-05,0
353,0.0006691469210804956,48
354,0.0019362615935148212,96
355,0.005552548345720162,144
356,0.0,0
357,0.0006255811491671215,48
358,0.0029875053617894626,96
359,0.006647185133110407,144
360,0.0,0
361,0.000762462965877497,48
362,0.0032771951039736098,96
363,0.004080473685984546,144
364,0.0,0
365,0.0007366011002792679,48
366,0.002935516146975979,96
367,0.003507467130367351,144
368,2.887022681398683e-05,0
369,0.0006122083753958286,48
370,0.002689322572641954,96
371,0.007349343029715614,144
372,0.0,0
373,0.0005036665900363713,48
374,0.0017286404672148595,96
375,0.004755072494685596,144
376,0.0,0
377,0.0007179484459553373,48
378,0.0025132367294499274,96
379,0.005120577093054933,144
380,0.0,0
381,0.00044970564116252575,48
382,0.0017048016599107148,96
383,0.0053999715655512846,144
384,0.0,0
385,0.000829066863060552,48
386,0.002901455641412979,96
387,0.004923153871860374,144
388,0.0,0
389,0.0007146818746924305,48
390,0.0031355788754233245,96
391,0.006457305503284126,144
392,2.887022681398563e-05,0
393,0.0006835356340273822,48
394,0.003420847524300957,96
395,0.003349767251544773,144
396,0.0,0
397,0.0006146977114427087,48
398,0.003653379918850974,96
399,0.007808170655351339,144
