,0,tick number
0,0.0,0
1,0.00020126310561737674,48
2,0.001664599735850072,96
3,0.006954139735264973,144
4,0.0,0
5,0.00028411014969303663,48
6,0.0008826796177132962,96
7,0.003720148998076966,144
8,0.0,0
9,0.00029396091622351195,48
10,0.0021569491647693267,96
11,0.0036063844925231657,144
12,0.0,0
13,0.00019045774724087426,48
14,0.0009185829694292847,96
15,0.0028352164118081065,144
16,0.0,0
17,0.00018236750132261085,48
18,0.001318597333524155,96
19,0.004649722973419814,144
20,0.0,0
21,0.00021226272193007492,48
22,0.0018169756455059824,96
23,0.0060846848797856635,144
24,0.0,0
25,0.0003264754842354744,48
26,0.0013229583396502764,96
27,0.0054721085959462375,144
28,0.0,0
29,0.00012144791348089201,48
30,0.0014445360704070757,96
31,0.004033509787060742,144
32,0.0,0
33,0.00013283929316223485,48
34,0.000751984212671062,96
35,0.006210845103071497,144
36,0.0,0
37,0.00040165210303055193,48
38,0.001534906908835207,96
39,0.005601338194150577,144
40,0.0,0
41,0.00021829265938558954,48
42,0.0009402134900794405,96
43,0.0037944197920716455,144
44,0.0,0
45,0.00020441567559179675,48
46,0.0011661192657552557,96
47,0.008921879084145198,144
48,0.0,0
49,0.00035715695926777727,48
50,0.0020446722956149873,96
51,0.003073767850895226,144
52,0.0,0
53,0.0004179225571929523,48
54,0.0009366726205023363,96
55,0.008163348963114938,144
56,0.0,0
57,0.0003571077950096588,48
58,0.0013148684916174233,96
59,0.0033813927621386243,144
60,0.0,0
61,0.000271685706014027,48
62,0.001918787436012317,96
63,0.004732493019427469,144
64,0.0,0
65,0.00016695210992777093,48
66,0.0010507548855037397,96
67,0.0032306575630753646,144
68,0.0,0
69,0.00013234291951959374,48
70,0.0016443908621085923,96
71,0.005154024934437462,144
72,0.0,0
73,0.00018757881800199506,48
74,0.0014052454207450157,96
75,0.0033455323884079677,144
76,0.0,0
77,0.00025137353081254214,48
78,0.0012716816983578728,96
79,0.002949233026200861,144
80,0.0,0
81,0.00021553317417919387,48
82,0.0013235429395913334,96
83,0.0028114490542209183,144
84,0.0,0
85,0.00030332741575521275,48
86,0.0010692019063214138,96
87,0.007454764661413117,144
88,0.0,0
89,0.0004595496867056086,48
90,0.0016180071608774662,96
91,0.0040535869047428575,144
92,0.0,0
93,0.00019741927954735478,48
94,0.001473918444791559,96
95,0.0023646018864776344,144
96,0.0,0
97,0.00024490607483917373,48
98,0.0018063879096970742,96
99,0.0038271858885175407,144
100,0.0,0
101,0.00025715490304142603,48
102,0.0015345168685927256,96
103,0.0033073440894666327,144
104,0.0,0
105,0.00029434943889592455,48
106,0.0011973806722140675,96
107,0.00639910534672033,144
108,0.0,0
109,0.00024449703939548664,48
110,0.0014636862970799944,96
111,0.002882292028321251,144
112,0.0,0
113,0.0001388098332259877,48
114,0.0017337449190382866,96
115,0.0037630926425984163,144
116,0.0,0
117,0.00034118096355541293,48
118,0.0010778938966948626,96
119,0.003583364542114615,144
120,0.0,0
121,0.00023390718970782258,48
122,0.001194785650595961,96
123,0.0032760641671035753,144
124,0.0,0
125,0.00026136322637572093,48
126,0.0018315981767994974,96
127,0.002979524611566558,144
128,0.0,0
129,0.0003058836618633071,48
130,0.0009633303653110035,96
131,0.0022446775496512295,144
132,0.0,0
133,0.00014782371578435485,48
134,0.0009932607587280666,96
135,0.01915891866280513,144
136,0.0,0
137,0.0005304558041051393,48
138,0.0014735294318343705,96
139,0.0064227852536163366,144
140,0.0,0
141,0.00021419586845426443,48
142,0.0014050239776665213,96
143,0.003442915552606227,144
144,0.0,0
145,0.00022059396279101222,48
146,0.0013675890047159715,96
147,0.005457769480006669,144
148,0.0,0
149,0.0002604512817417693,48
150,0.002203854242679764,96
151,0.003009775188027301,144
152,0.0,0
153,0.0005178018735251237,48
154,0.0020380334330383563,96
155,0.00372151502696964,144
156,0.0,0
157,0.0002486352757648519,48
158,0.0013542907994793978,96
159,0.004485612727143201,144
160,0.0,0
161,0.0001433019536557808,48
162,0.001375951187271606,96
163,0.0031485052385556898,144
164,0.0,0
165,0.0001241501633443458,48
166,0.0011809651805061991,96
167,0.0026211728184725104,144
168,0.0,0
169,0.0003261278851360569,48
170,0.0023439469655220356,96
171,0.003999642771397435,144
172,0.0,0
173,0.000311199120866078,48
174,0.0008682830850465328,96
175,0.004807141726400658,144
176,0.0,0
177,0.0003380628736133801,48
178,0.001178861916964437,96
179,0.006767442414862882,144
180,0.0,0
181,0.0002319416213745198,48
182,0.0011830135238083638,96
183,0.004859373063863303,144
184,0.0,0
185,0.00021996950174496687,48
186,0.0014320632456615945,96
187,0.004270428865867294,144
188,0.0,0
189,0.0002862675311910111,48
190,0.0014125668033640154,96
191,0.004648222234019836,144
192,0.0,0
193,0.0002621350506746806,48
194,0.002493984076284628,96
195,0.003497041843148998,144
196,0.0,0
197,0.00023748071729287043,48
198,0.0013896175652089611,96
199,0.0021752209232438484,144
200,0.0,0
201,0.000151197137834053,48
202,0.001526514333623782,96
203,0.005162820044417919,144
204,0.0,0
205,0.00027788448177521266,48
206,0.0019579285807721234,96
207,0.007291450139913804,144
208,0.0,0
209,0.000191365960654353,48
210,0.0012653075430646738,96
211,0.003017931739755944,144
212,0.0,0
213,0.00010193234497165165,48
214,0.001176813861948879,96
215,0.0056142347563884285,144
216,0.0,0
217,0.0001472926966735968,48
