"X","Y","dapi","nanog","gata6","nanog_normalized","gata6_normalized"
2.68,2319.45333333333,19667.5733333333,21817.12,2720.97333333333,1.10929394441477,0.138348198184762
4.03389830508475,2333.83898305085,19650.6355932203,25585.2542372881,4645.05084745763,1.30200644736984,0.236381710170241
1,2408.09523809524,10602.0952380952,13550.2857142857,1445.57142857143,1.27807621135086,0.136347712042543
0,2440,10674.1428571429,16131.5714285714,5391.28571428571,1.51127557916996,0.505079029430265
3.9438202247191,2775.7191011236,17571.5730337079,12647.6853932584,2899.34831460674,0.719781055970126,0.165002206065722
4.42465753424658,2440.1095890411,11099.9726027397,14612.2054794521,6389.34246575342,1.31641815727054,0.575617859108624
3.07692307692308,2454.15384615385,10318.1538461538,12937.9230769231,6547,1.25389902785233,0.634512733345261
6.11111111111111,2046.44444444444,14228.3333333333,19041.8888888889,4144.55555555556,1.33830775838507,0.291288899301082
5.99253731343284,2358.67910447761,14035.0671641791,14917.8731343284,3171.80597014925,1.0629000174935,0.225991506349501
5.85714285714286,2432.57142857143,10582.7142857143,13950.1428571429,6018,1.31820083964416,0.568663183898271
6.64285714285714,1846.57142857143,21432.0714285714,23064.2857142857,4759.21428571429,1.07615756093171,0.222060396801856
6.58333333333333,1852.16666666667,21999.6666666667,22094.1666666667,4640.75,1.00429551962909,0.210946377975424
6.625,1989.5,16619.875,21146.625,2171,1.27236967787062,0.13062673455727
6.71428571428571,2174.07142857143,12364.7142857143,14482.6428571429,1865.71428571429,1.17128811248599,0.150890206000947
8.25555555555556,2063.68888888889,21272.1444444444,27544.2888888889,2421.02222222222,1.29485247530286,0.113811855149118
9.68085106382979,2472.76595744681,11523.6808510638,8107.24822695035,4957.33333333333,0.703529395835526,0.430186621566814
7.75,2006.5,19625,28534.65,3742.4,1.4539949044586,0.190695541401274
8.875,2271.15909090909,18981.1022727273,26337.8068181818,2739.46590909091,1.38758047028833,0.144325965359086
9.39285714285714,2101.8125,23919.8571428571,20647.6160714286,3073.15178571429,0.863199807093927,0.128477012523964
8.82278481012658,1870.53164556962,19924.2025316456,25347.7341772152,2917.72151898734,1.27220821696404,0.146441069064277
10.8529411764706,1897.34558823529,22775.7794117647,40719.7058823529,2331.81617647059,1.7878512583995,0.102381399745473
11.2349726775956,2017.67213114754,24280.5464480874,32897.4972677596,5381.36065573771,1.3548911404484,0.221632600701274
10.7166666666667,2085.56666666667,21717.6111111111,35113.35,6542.58888888889,1.61681456677504,0.301257300142997
11.3598326359833,1923.13807531381,19824.8786610879,15413.0794979079,11173.0920502092,0.777461479658921,0.563589429283099
13.3081761006289,1974.94968553459,21847.6289308176,41519.9748427673,8101.60377358491,1.900433908606,0.370823021538828
12.2857142857143,2614.42857142857,9409.57142857143,12426.7142857143,4982.71428571429,1.32064615057616,0.529536793842136
12.4230769230769,2751.42307692308,10155.6538461538,8201.13461538462,1994.11538461538,0.807543732744549,0.196355194340401
12.8611111111111,1481.25,29250.2222222222,34554.6388888889,21948.9722222222,1.18134620059867,0.750386511783386
13,1517.18181818182,23368.0227272727,22081.5,3568.68181818182,0.944945161073845,0.152716464710419
12.5333333333333,1647,20107.4666666667,25950.9333333333,10968.7333333333,1.29061177937217,0.545505483866689
12.6666666666667,1687.4,21683.6666666667,24942.8666666667,5836.66666666667,1.15030668244915,0.269173417779896
12.6470588235294,1693.94117647059,19151.6470588235,23602.8823529412,4366.52941176471,1.23242049524231,0.227997591974888
12.1322751322751,2231.57671957672,19646.3756613757,30529.1746031746,9154.83068783069,1.553934177447,0.465980639158238
11.1162790697674,2303.09302325581,12275.6279069767,10948.488372093,6287.09302325581,0.891888256556762,0.512160605624304
12.8461538461539,2387.34615384615,10974.1923076923,12333.6538461538,2108.80769230769,1.12387804954982,0.192160628607677
13.9230769230769,1814.35897435897,16722.6153846154,26678.8205128205,3855.46153846154,1.59537368403299,0.23055374113361
14.241935483871,1825.3064516129,16304.564516129,25228.1935483871,3594.45161290323,1.54730864007012,0.220456768983156
14.5,2098.5,18350.125,25224,12070.5625,1.37459554090231,0.657791840655036
13,2126.79153094462,17240.7817589577,31143.8013029316,3478.18241042345,1.80640308185274,0.201741571760011
13.4615384615385,2157.44055944056,16390.5454545455,19844.3706293706,1975.11888111888,1.21072057573699,0.120503548011646
13.7095238095238,2285.63333333333,17113,26472.4809523809,2063.12857142857,1.54692227852398,0.120559140503043
13.7837837837838,2377.56756756757,11037.6486486487,11576.5135135135,2018.64864864865,1.04882062131329,0.182887561735877
13.5,2391.3,10894.9,11633.3,1944.5,1.06777483042524,0.178478003469513
14.4615384615385,1791.46153846154,17312.141025641,20242.0512820513,10281.7179487179,1.16924020270345,0.593902159963328
13.5522388059702,1839.68656716418,18796.9253731343,25028.8358208955,3873.37313432836,1.33153881946396,0.20606418642617
16.25,1873.7,21160.27,25805.02,3281.19,1.21950334282124,0.155063711379864
16.1388888888889,2304.05555555556,12727.3055555555,10529.2222222222,6212.05555555556,0.827293897853042,0.488088820405821
15.6585365853658,2329.76829268293,19126.9451219512,26728.7682926829,7223.28658536585,1.39744052812738,0.377649778326387
15.2857142857143,2470,10526.4285714286,8133,4684.28571428571,0.772626721856552,0.445002374974554
14.8909090909091,1384.72727272727,36956,53450.0363636364,18738.8363636364,1.44631552017633,0.507058024776393
15.2434782608696,1545.17391304348,25873.3130434783,32747.3739130435,2199.95652173913,1.26568150967036,0.0850280177896916
15.4903846153846,1668.21153846154,22180.9711538461,35563.3173076923,11937.2692307692,1.60332552894221,0.538176130701082
