,0,tick number
0,0.002221422025709278,0
1,0.0036105424200011424,48
2,0.0014826403437246003,96
3,0.0005504278587046701,144
4,0.0022644050067175715,0
5,0.003317143531778748,48
6,0.001393935879168936,96
7,0.0005503497528615727,144
8,0.002235435511037527,0
9,0.003319059069223889,48
10,0.0015671041377998528,96
11,0.0005730920621951647,144
12,0.002217106599092902,0
13,0.0034536800187870732,48
14,0.0014926425161222432,96
15,0.000559267369951354,144
16,0.002199092881277217,0
17,0.0032718174393511702,48
18,0.0014443519166478112,96
19,0.0005307322937449526,144
20,0.0022652019429097205,0
21,0.003342161426605435,48
22,0.0013653205002031573,96
23,0.0005537571487222097,144
24,0.0023084137323321607,0
25,0.003434095831509937,48
26,0.0013710967238009827,96
27,0.0005495458962929217,144
28,0.0022368864219143867,0
29,0.0033231782670578363,48
30,0.0014667138283238513,96
31,0.000549515194152012,144
32,0.0022423382329643006,0
33,0.0032725301497614125,48
34,0.0014653774136841502,96
35,0.0005448266784034196,144
36,0.0022222699156365724,0
37,0.0031914722634398063,48
38,0.0014335270882040452,96
39,0.0005514134968271909,144
40,0.0022170732433023084,0
41,0.0034940162532425,48
42,0.0014170004733587457,96
43,0.000561280419895017,144
44,0.002231756753733224,0
45,0.003211028535238627,48
46,0.001465110582502136,96
47,0.0005455474092952514,144
48,0.002191337338129603,0
49,0.0032757947501960705,48
50,0.0014975598905246229,96
51,0.0005629662181188336,144
52,0.002241000000350082,0
53,0.0031957948085467214,48
54,0.001514109480326342,96
55,0.0005584972702555437,144
56,0.0022775175574931863,0
57,0.0033917292632804894,48
58,0.0016219381131833078,96
59,0.0005590041973547378,144
60,0.0022591017509567884,0
61,0.003383671310326724,48
62,0.001519798031860694,96
63,0.0005594343084049016,144
64,0.0021764301242742645,0
65,0.0032114369754167654,48
66,0.0014974493084247544,96
67,0.0005701746500770955,144
68,0.002305572968060859,0
69,0.0031883927376179073,48
70,0.0013785304311498714,96
71,0.0005607670983693845,144
72,0.0021983027113670053,0
73,0.0032695789715806185,48
74,0.0014631315607951199,96
75,0.0005616246026000995,144
76,0.002181421037963195,0
77,0.003231150868657284,48
