,0,tick number
0,0.0,0
1,0.0005340382179121775,48
2,0.0034496381671516477,96
3,0.003928295411688898,144
4,8.165733261825264e-05,0
5,0.0005535668979824422,48
6,0.0036189756095189444,96
7,0.0027389712412517024,144
8,4.005522378270822e-05,0
9,0.0004075003941409839,48
10,0.002995701199592628,96
11,0.0029108903600311717,144
12,0.0,0
13,0.0004954189744907665,48
14,0.0022606860453583794,96
15,0.002332842617451579,144
16,0.0,0
17,0.0006490660440237117,48
18,0.0021250468420060766,96
19,0.005187577910880551,144
20,0.0,0
21,0.0006421361195604038,48
22,0.0019235753616529084,96
23,0.004881661418628347,144
24,2.887022681399081e-05,0
25,0.0006332871965431751,48
26,0.0036784577235246365,96
27,0.003763852342065426,144
28,2.8870226813986256e-05,0
29,0.0005186784836450373,48
30,0.002884086913267424,96
31,0.0044632308327968405,144
32,0.0,0
33,0.0004981473493583856,48
34,0.00416164333199709,96
35,0.003301624430053062,144
36,2.887022681398614e-05,0
37,0.0007318519114685254,48
38,0.003701437026052262,96
39,0.004754401697367022,144
40,0.0,0
41,0.0003833753626943083,48
42,0.0034296217869198035,96
43,0.002001274250129073,144
44,0.0,0
45,0.0006712545643259284,48
46,0.0028429603364640644,96
47,0.003563000884935165,144
48,8.165733261824251e-05,0
49,0.0005580516112768423,48
50,0.0030408364692868835,96
51,0.0033553764926989517,144
52,0.0,0
53,0.0006765266220791252,48
54,0.004203232882825774,96
55,0.00418186003140442,144
56,0.0,0
57,0.0005731717911275279,48
58,0.0025653583688844614,96
59,0.004602298893614287,144
60,0.0,0
61,0.0007936147302579071,48
62,0.0030500369540711783,96
63,0.006629428343781727,144
64,0.0,0
65,0.0005717881838833147,48
66,0.0033316869043683826,96
67,0.004052146089554032,144
68,2.8870226813987158e-05,0
69,0.0005412755160522448,48
70,0.0021504899526748936,96
71,0.002420786351673834,144
72,0.0,0
73,0.0007112213043900014,48
74,0.0017475058414233872,96
75,0.003153426680378847,144
76,0.0,0
77,0.0006253835480616136,48
78,0.0027675401756864656,96
79,0.0049875224215706095,144
80,2.88702268139867e-05,0
81,0.0007353338854257035,48
82,0.0028216767466372,96
83,0.0036178351487836393,144
84,0.0,0
85,0.0007073836457888158,48
86,0.0032359438666862373,96
87,0.0026199196830139324,144
88,0.0,0
89,0.0007737071074505285,48
90,0.004640524871489793,96
91,0.010244285192434774,144
92,2.887022681398697e-05,0
93,0.0007671847506681217,48
94,0.0023759753740177237,96
95,0.0074634636564635,144
96,0.0,0
97,0.0005360479389531543,48
98,0.0032160851363174764,96
99,0.003035269357416402,144
100,0.0,0
101,0.000690660663702079,48
102,0.003650484473169559,96
103,0.0048991702508046735,144
104,0.0,0
105,0.0005742082727632188,48
106,0.00257558091776503,96
107,0.0077051755394847415,144
108,0.0,0
109,0.00037572509076328365,48
110,0.002695045543864152,96
111,0.005157103107383202,144
112,0.0,0
113,0.0006931825812666387,48
114,0.0032790952331154997,96
115,0.0037953226332178573,144
116,2.887022681399915e-05,0
117,0.0005026240780982111,48
118,0.0017983653734231619,96
119,0.00404340110043312,144
120,2.8870226813987967e-05,0
121,0.0006665677398160276,48
122,0.0032088100741558185,96
123,0.004963333510698014,144
124,0.0,0
125,0.0006039822687817791,48
126,0.0033342751362663028,96
127,0.005846625905992061,144
128,2.8870226813987124e-05,0
129,0.0008913619993203979,48
130,0.0027196070789700564,96
131,0.0034320208819695846,144
132,0.0,0
133,0.0005114577822648417,48
134,0.0044862570033446045,96
135,0.0031254455289755224,144
136,0.0,0
137,0.0006652705273567372,48
138,0.002342551455293371,96
139,0.004210707693634359,144
140,2.8870226813991715e-05,0
141,0.0008271348033269753,48
142,0.0020159409205038562,96
143,0.006000509859782007,144
144,0.0,0
145,0.0008347732622111444,48
146,0.003187612120729707,96
147,0.005304440494557418,144
148,0.0,0
149,0.0009546734547425544,48
150,0.002516233734055747,96
151,0.003972952833600118,144
152,0.0,0
153,0.00045270037405558495,48
154,0.0028261395413536404,96
155,0.0043686681101331535,144
156,0.0,0
157,0.001129419376905908,48
158,0.0033875451629066587,96
159,0.004871867374541089,144
160,0.0,0
161,0.0009289687057259168,48
162,0.002577742672187058,96
163,0.003058752170123007,144
164,0.0,0
165,0.0006143351106703122,48
166,0.0025013497200726204,96
167,0.003893517141483598,144
168,0.0,0
169,0.0005905305321594682,48
170,0.0031429744504586467,96
171,0.003868512061598128,144
172,0.0,0
173,0.0009087988754128717,48
174,0.0018264080429776395,96
175,0.0029433977215628905,144
176,0.0,0
177,0.0006086859600453253,48
178,0.006306138889792174,96
179,0.003955778282437656,144
180,0.0,0
181,0.0005159635552281212,48
182,0.0025352648376305116,96
183,0.00598353722973693,144
184,0.0,0
185,0.0004914552516402851,48
186,0.002491535510802842,96
187,0.00508270738190087,144
188,0.0,0
189,0.0004945763415851118,48
190,0.004114061974515274,96
