,0,tick number
0,0.0,0
1,0.000536446742443154,48
2,0.0031497637158406895,96
3,0.0057048805737399235,144
4,0.0,0
5,0.0006878139062603326,48
6,0.0023527370631705275,96
7,0.004500709006831364,144
8,8.479512779280454e-05,0
9,0.0004716438466304309,48
10,0.0030873062011241275,96
11,0.0038688549096822043,144
12,0.0,0
13,0.0007268930593116645,48
14,0.0026801013675545036,96
15,0.002655257204782058,144
16,0.0,0
17,0.0006249834442274855,48
18,0.0027720773300247996,96
19,0.007236339107538568,144
20,0.0,0
21,0.0007355157695028728,48
22,0.0022350636061799806,96
23,0.003899615202116697,144
24,2.887022681398709e-05,0
25,0.0004850024776312857,48
26,0.002086492724862537,96
27,0.0049061921214120004,144
28,2.8870226813985646e-05,0
29,0.0005868367158719458,48
30,0.0028095004856021877,96
31,0.0035236661995248393,144
32,0.0,0
33,0.000989329099500427,48
34,0.002586711393830676,96
35,0.004743369332001274,144
36,0.0,0
37,0.0009628180237445462,48
38,0.0036526522345213734,96
39,0.0028873374294207605,144
40,0.0,0
41,0.00048789759013659757,48
42,0.0025833706035113288,96
43,0.0031177197280893485,144
44,0.0,0
45,0.0005563415658835565,48
46,0.0034327888510828934,96
47,0.007423521579136959,144
48,4.1444107608021775e-05,0
49,0.000691133563080534,48
50,0.003520283672936027,96
51,0.0021887895136052733,144
52,0.0,0
53,0.0005807460353404072,48
54,0.0022857046827709287,96
55,0.006019258158793756,144
56,0.0,0
57,0.0006193532090424139,48
58,0.0036500425269353825,96
59,0.0029408709019185515,144
60,2.8870226813980683e-05,0
61,0.000521274851473827,48
62,0.0024069831634841703,96
63,0.008961419980543504,144
64,0.0,0
65,0.0003183386852665987,48
66,0.002635296779191766,96
67,0.003983493303531859,144
68,2.8870226813985968e-05,0
69,0.0005415131803675402,48
70,0.0037740587964991373,96
71,0.004234318599703421,144
72,2.8870226813987967e-05,0
73,0.0005879300896796556,48
74,0.0068091712060826,96
75,0.0038868507188808037,144
76,2.8870226813987124e-05,0
77,0.0005422069177120702,48
78,0.0024713839656097833,96
79,0.003904545908085376,144
80,0.0,0
81,0.0007069421750797897,48
82,0.0017467612804345112,96
83,0.004231459168844511,144
84,0.0,0
85,0.0009078368689079304,48
86,0.002294072402822101,96
87,0.0024386090918924667,144
88,0.0,0
89,0.0008436148223829789,48
90,0.0026481086756500816,96
91,0.005329239109942953,144
92,2.887022681398116e-05,0
93,0.000377268649874205,48
94,0.002114704062857421,96
95,0.00537430394680176,144
96,0.0,0
97,0.0005285274702245084,48
98,0.0022560828537878737,96
99,0.0063784762256932455,144
100,2.887022681398676e-05,0
101,0.000586061634353712,48
102,0.002314993119889313,96
103,0.0033567738849645374,144
104,2.8870226813986612e-05,0
105,0.0005198116646863597,48
106,0.004070260391963503,96
107,0.008384899585614938,144
108,8.16573326182538e-05,0
109,0.0004792296281866668,48
110,0.0020772079649527373,96
111,0.0065830125356368206,144
