,0,tick number
350,0.0027892463031909814,96
351,0.0022556838616011885,144
352,0.0,0
353,0.0002060293611110516,48
354,0.0012129351310809235,96
355,0.004530873491215088,144
356,0.0,0
357,0.0004415969132065668,48
358,0.0012885647465295277,96
359,0.004234560302577483,144
360,0.0,0
361,0.0003319284257505225,48
362,0.002246587335389667,96
363,0.0024763417898819255,144
364,0.0,0
365,0.00014143117038426225,48
366,0.0011709365693442857,96
367,0.007526538224068678,144
368,0.0,0
369,0.00021976052971547577,48
370,0.0011795702931918074,96
371,0.013237876702695923,144
372,0.0,0
373,0.00036298576121261656,48
374,0.0022143907413268624,96
375,0.008754498668331327,144
376,0.0,0
377,0.00025168797761194393,48
378,0.001944086036060883,96
379,0.0062132679072734115,144
380,0.0,0
381,0.00016768510146001692,48
382,0.0012321098368335494,96
383,0.00324927495289373,144
384,0.0,0
385,0.0005722976768442309,48
386,0.0013995201847330286,96
387,0.004364817113063703,144
388,0.0,0
389,0.0002868497413301248,48
390,0.001482999525017478,96
391,0.00299617929583557,144
392,0.0,0
393,0.00017820425809960335,48
394,0.0016932365904469076,96
395,0.005096494944786568,144
396,0.0,0
397,0.00037567819731430466,48
398,0.00205975041194873,96
399,0.0027099201814172543,144
